,Date,Airline,Number of Delays,Total Flights,Percent Delayed
5093,2018-11-22,EV,36.0,319.0,0.11285266457680251
5094,2018-11-22,F9,23.0,268.0,0.08582089552238806
5095,2018-11-22,G4,5.0,127.0,0.03937007874015748
5096,2018-11-22,HA,13.0,220.0,0.05909090909090909
5097,2018-11-22,MQ,14.0,406.0,0.034482758620689655
5098,2018-11-22,NK,40.0,514.0,0.07782101167315175
5099,2018-11-22,OH,33.0,314.0,0.10509554140127389
5100,2018-11-22,OO,81.0,1188.0,0.06818181818181818
5101,2018-11-22,UA,99.0,1196.0,0.08277591973244147
5102,2018-11-22,WN,205.0,2381.0,0.08609827803443931
5103,2018-11-22,YV,35.0,393.0,0.089058524173028
5104,2018-11-22,YX,26.0,444.0,0.05855855855855856
5105,2018-11-23,9E,19.0,361.0,0.05263157894736842
5106,2018-11-23,AA,136.0,1828.0,0.07439824945295405
5107,2018-11-23,AS,41.0,671.0,0.06110283159463487
5108,2018-11-23,B6,180.0,843.0,0.21352313167259787
5109,2018-11-23,DL,71.0,1730.0,0.041040462427745665
5110,2018-11-23,EV,32.0,370.0,0.08648648648648649
5111,2018-11-23,F9,47.0,320.0,0.146875
5112,2018-11-23,G4,20.0,174.0,0.11494252873563218
5113,2018-11-23,HA,12.0,233.0,0.05150214592274678
5114,2018-11-23,MQ,29.0,434.0,0.06682027649769585
5115,2018-11-23,NK,40.0,512.0,0.078125
5116,2018-11-23,OH,34.0,554.0,0.061371841155234655
5117,2018-11-23,OO,103.0,1460.0,0.07054794520547945
5118,2018-11-23,UA,112.0,1449.0,0.07729468599033816
5119,2018-11-23,WN,306.0,3297.0,0.09281164695177434
5120,2018-11-23,YV,47.0,452.0,0.10398230088495575
5121,2018-11-23,YX,22.0,522.0,0.0421455938697318
5122,2018-11-24,9E,96.0,759.0,0.12648221343873517
5123,2018-11-24,AA,323.0,2525.0,0.12792079207920792
5124,2018-11-24,AS,61.0,690.0,0.08840579710144927
5125,2018-11-24,B6,180.0,794.0,0.22670025188916876
5126,2018-11-24,DL,378.0,2747.0,0.13760465962868584
5127,2018-11-24,EV,97.0,513.0,0.18908382066276802
5128,2018-11-24,F9,104.0,329.0,0.3161094224924012
5129,2018-11-24,G4,71.0,350.0,0.20285714285714285
5130,2018-11-24,HA,2.0,232.0,0.008620689655172414
5131,2018-11-24,MQ,60.0,766.0,0.0783289817232376
5132,2018-11-24,NK,57.0,516.0,0.11046511627906977
5133,2018-11-24,OH,111.0,746.0,0.1487935656836461
5134,2018-11-24,OO,358.0,2304.0,0.15538194444444445
5135,2018-11-24,UA,238.0,1803.0,0.13200221852468108
5136,2018-11-24,WN,754.0,3793.0,0.19878723965199052
5137,2018-11-24,YV,154.0,679.0,0.2268041237113402
5138,2018-11-24,YX,95.0,850.0,0.11176470588235295
5139,2018-11-25,9E,221.0,822.0,0.2688564476885645
5140,2018-11-25,AA,458.0,2821.0,0.16235377525700107
5141,2018-11-25,AS,98.0,711.0,0.13783403656821377
5142,2018-11-25,B6,336.0,863.0,0.38933951332560834
5143,2018-11-25,DL,800.0,3080.0,0.2597402597402597
5144,2018-11-25,EV,92.0,528.0,0.17424242424242425
5145,2018-11-25,F9,91.0,340.0,0.2676470588235294
5146,2018-11-25,G4,92.0,403.0,0.228287841191067
5147,2018-11-25,HA,9.0,234.0,0.038461538461538464
5148,2018-11-25,MQ,122.0,905.0,0.13480662983425415
5149,2018-11-25,NK,41.0,510.0,0.0803921568627451
5150,2018-11-25,OH,186.0,829.0,0.2243667068757539
5151,2018-11-25,OO,406.0,2425.0,0.16742268041237113
5152,2018-11-25,UA,330.0,1977.0,0.1669195751138088
5153,2018-11-25,WN,881.0,4072.0,0.21635559921414538
5154,2018-11-25,YV,143.0,695.0,0.20575539568345325
5155,2018-11-25,YX,124.0,945.0,0.1312169312169312
5156,2018-11-26,9E,276.0,768.0,0.359375
5157,2018-11-26,AA,764.0,2770.0,0.275812274368231
5158,2018-11-26,AS,198.0,732.0,0.27049180327868855
5159,2018-11-26,B6,339.0,869.0,0.39010356731875717
5160,2018-11-26,DL,655.0,2874.0,0.2279053583855254
5161,2018-11-26,EV,141.0,485.0,0.2907216494845361
5162,2018-11-26,F9,123.0,338.0,0.363905325443787
5163,2018-11-26,G4,75.0,371.0,0.20215633423180593
5164,2018-11-26,HA,16.0,224.0,0.07142857142857142
5165,2018-11-26,MQ,188.0,908.0,0.20704845814977973
5166,2018-11-26,NK,168.0,512.0,0.328125
5167,2018-11-26,OH,264.0,839.0,0.3146603098927294
5168,2018-11-26,OO,564.0,2287.0,0.2466112811543507
5169,2018-11-26,UA,690.0,1876.0,0.3678038379530917
5170,2018-11-26,WN,1526.0,4062.0,0.37567700640078777
5171,2018-11-26,YV,146.0,663.0,0.22021116138763197
5172,2018-11-26,YX,265.0,954.0,0.2777777777777778
5173,2018-11-27,9E,153.0,711.0,0.21518987341772153
5174,2018-11-27,AA,507.0,2473.0,0.20501415285078853
5175,2018-11-27,AS,140.0,662.0,0.21148036253776434
5176,2018-11-27,B6,309.0,821.0,0.3763702801461632
5177,2018-11-27,DL,322.0,2609.0,0.12341893445764661
5178,2018-11-27,EV,183.0,478.0,0.38284518828451886
5179,2018-11-27,F9,106.0,310.0,0.3419354838709677
5180,2018-11-27,G4,1.0,14.0,0.07142857142857142
5181,2018-11-27,HA,9.0,224.0,0.04017857142857143
5182,2018-11-27,MQ,357.0,865.0,0.41271676300578036
5183,2018-11-27,NK,79.0,367.0,0.21525885558583105
5184,2018-11-27,OH,187.0,807.0,0.23172242874845106
5185,2018-11-27,OO,572.0,2180.0,0.26238532110091745
5186,2018-11-27,UA,624.0,1824.0,0.34210526315789475
5187,2018-11-27,WN,1099.0,3866.0,0.28427315054319713
5188,2018-11-27,YV,107.0,612.0,0.17483660130718953
5189,2018-11-27,YX,271.0,929.0,0.2917115177610334
5190,2018-11-28,9E,172.0,719.0,0.23922114047287898
5191,2018-11-28,AA,349.0,2362.0,0.14775613886536834
5192,2018-11-28,AS,67.0,662.0,0.10120845921450151
5193,2018-11-28,B6,196.0,793.0,0.2471626733921816
5194,2018-11-28,DL,265.0,2612.0,0.10145482388973966
5195,2018-11-28,EV,147.0,482.0,0.3049792531120332
5196,2018-11-28,F9,62.0,281.0,0.2206405693950178
5197,2018-11-28,G4,8.0,79.0,0.10126582278481013
5198,2018-11-28,HA,16.0,224.0,0.07142857142857142
5199,2018-11-28,MQ,233.0,864.0,0.26967592592592593
5200,2018-11-28,NK,38.0,357.0,0.10644257703081232
5201,2018-11-28,OH,94.0,661.0,0.1422087745839637
5202,2018-11-28,OO,430.0,2172.0,0.19797421731123388
5203,2018-11-28,UA,375.0,1731.0,0.21663778162911612
5204,2018-11-28,WN,476.0,3734.0,0.12747723620782003
5205,2018-11-28,YV,106.0,610.0,0.1737704918032787
5206,2018-11-28,YX,216.0,891.0,0.24242424242424243
5207,2018-11-29,9E,113.0,741.0,0.1524966261808367
5208,2018-11-29,AA,400.0,2601.0,0.15378700499807765
5209,2018-11-29,AS,178.0,682.0,0.26099706744868034
5210,2018-11-29,B6,139.0,834.0,0.16666666666666666
5211,2018-11-29,DL,288.0,2700.0,0.10666666666666667
5212,2018-11-29,EV,78.0,480.0,0.1625
5213,2018-11-29,F9,82.0,336.0,0.24404761904761904
5214,2018-11-29,G4,67.0,298.0,0.22483221476510068
5215,2018-11-29,HA,14.0,228.0,0.06140350877192982
5216,2018-11-29,MQ,121.0,892.0,0.13565022421524664
5217,2018-11-29,NK,79.0,473.0,0.16701902748414377
5218,2018-11-29,OH,83.0,811.0,0.10234278668310727
5219,2018-11-29,OO,495.0,2215.0,0.2234762979683973
5220,2018-11-29,UA,313.0,1747.0,0.17916428162564396
5221,2018-11-29,WN,724.0,3734.0,0.19389394750937333
5222,2018-11-29,YV,56.0,646.0,0.08668730650154799
5223,2018-11-29,YX,140.0,926.0,0.1511879049676026
5224,2018-11-30,9E,57.0,741.0,0.07692307692307693
5225,2018-11-30,AA,291.0,2623.0,0.11094166984369043
5226,2018-11-30,AS,125.0,685.0,0.18248175182481752
5227,2018-11-30,B6,142.0,835.0,0.17005988023952096
5228,2018-11-30,DL,98.0,2706.0,0.03621581670362158
5229,2018-11-30,EV,47.0,480.0,0.09791666666666667
5230,2018-11-30,F9,101.0,335.0,0.30149253731343284
5231,2018-11-30,G4,47.0,295.0,0.15932203389830507
5232,2018-11-30,HA,12.0,242.0,0.049586776859504134
5233,2018-11-30,MQ,81.0,896.0,0.09040178571428571
5234,2018-11-30,NK,41.0,492.0,0.08333333333333333
5235,2018-11-30,OH,60.0,813.0,0.07380073800738007
5236,2018-11-30,OO,294.0,2223.0,0.13225371120107962
5237,2018-11-30,UA,171.0,1751.0,0.09765848086807538
5238,2018-11-30,WN,370.0,3736.0,0.09903640256959315
5239,2018-11-30,YV,79.0,646.0,0.12229102167182662
5240,2018-11-30,YX,92.0,927.0,0.09924487594390508
5241,2018-12-01,9E,38.0,400.0,0.095
5242,2018-12-01,AA,269.0,2137.0,0.12587739822180627
5243,2018-12-01,AS,85.0,607.0,0.1400329489291598
5244,2018-12-01,B6,76.0,693.0,0.10966810966810966
5245,2018-12-01,DL,173.0,1786.0,0.09686450167973125
5246,2018-12-01,EV,76.0,364.0,0.2087912087912088
5247,2018-12-01,F9,56.0,319.0,0.1755485893416928
5248,2018-12-01,G4,13.0,167.0,0.07784431137724551
5249,2018-12-01,HA,18.0,234.0,0.07692307692307693
5250,2018-12-01,MQ,104.0,615.0,0.16910569105691056
5251,2018-12-01,NK,48.0,484.0,0.09917355371900827
5252,2018-12-01,OH,82.0,667.0,0.12293853073463268
5253,2018-12-01,OO,323.0,1629.0,0.19828115408225905
5254,2018-12-01,UA,195.0,1382.0,0.1410998552821997
5255,2018-12-01,WN,461.0,2865.0,0.16090750436300175
5256,2018-12-01,YV,133.0,538.0,0.24721189591078066
5257,2018-12-01,YX,54.0,660.0,0.08181818181818182
5258,2018-12-02,9E,215.0,633.0,0.33965244865718797
5259,2018-12-02,AA,407.0,2480.0,0.16411290322580646
5260,2018-12-02,AS,63.0,651.0,0.0967741935483871
5261,2018-12-02,B6,329.0,812.0,0.4051724137931034
5262,2018-12-02,DL,394.0,2446.0,0.16107931316434995
5263,2018-12-02,EV,114.0,418.0,0.2727272727272727
5264,2018-12-02,F9,78.0,336.0,0.23214285714285715
5265,2018-12-02,G4,56.0,306.0,0.1830065359477124
5266,2018-12-02,HA,10.0,236.0,0.0423728813559322
5267,2018-12-02,MQ,134.0,836.0,0.16028708133971292
5268,2018-12-02,NK,71.0,492.0,0.1443089430894309
5269,2018-12-02,OH,216.0,794.0,0.27204030226700254
5270,2018-12-02,OO,523.0,2073.0,0.2522913651712494
5271,2018-12-02,UA,284.0,1680.0,0.16904761904761906
5272,2018-12-02,WN,503.0,3407.0,0.14763721749339595
5273,2018-12-02,YV,91.0,620.0,0.14677419354838708
5274,2018-12-02,YX,230.0,821.0,0.2801461632155907
5275,2018-12-03,9E,135.0,740.0,0.18243243243243243
5276,2018-12-03,AA,261.0,2468.0,0.10575364667747164
5277,2018-12-03,AS,93.0,673.0,0.13818722139673106
5278,2018-12-03,B6,212.0,836.0,0.2535885167464115
5279,2018-12-03,DL,191.0,2695.0,0.07087198515769945
5280,2018-12-03,EV,101.0,451.0,0.22394678492239467
5281,2018-12-03,F9,83.0,328.0,0.2530487804878049
5282,2018-12-03,G4,41.0,293.0,0.13993174061433447
5283,2018-12-03,HA,11.0,222.0,0.04954954954954955
5284,2018-12-03,MQ,189.0,864.0,0.21875
5285,2018-12-03,NK,38.0,473.0,0.080338266384778
5286,2018-12-03,OH,97.0,717.0,0.13528591352859135
5287,2018-12-03,OO,371.0,2226.0,0.16666666666666666
5288,2018-12-03,UA,256.0,1750.0,0.1462857142857143
5289,2018-12-03,WN,454.0,3722.0,0.12197743148844707
5290,2018-12-03,YV,89.0,626.0,0.14217252396166133
5291,2018-12-03,YX,136.0,912.0,0.14912280701754385
5292,2018-12-04,9E,54.0,722.0,0.07479224376731301
5293,2018-12-04,AA,211.0,2254.0,0.09361135758651287
5294,2018-12-04,AS,58.0,643.0,0.09020217729393468
5295,2018-12-04,B6,151.0,790.0,0.1911392405063291
5296,2018-12-04,DL,158.0,2619.0,0.060328369606720125
5297,2018-12-04,EV,109.0,454.0,0.24008810572687225
5298,2018-12-04,F9,49.0,283.0,0.17314487632508835
5299,2018-12-04,G4,0.0,18.0,0.0
5300,2018-12-04,HA,12.0,222.0,0.05405405405405406
5301,2018-12-04,MQ,182.0,832.0,0.21875
5302,2018-12-04,NK,14.0,356.0,0.03932584269662921
5303,2018-12-04,OH,56.0,703.0,0.07965860597439545
5304,2018-12-04,OO,410.0,2162.0,0.18963922294172064
5305,2018-12-04,UA,293.0,1708.0,0.1715456674473068
5306,2018-12-04,WN,370.0,3686.0,0.10037981551817689
5307,2018-12-04,YV,77.0,568.0,0.13556338028169015
5308,2018-12-04,YX,88.0,896.0,0.09821428571428571
5309,2018-12-05,9E,63.0,722.0,0.08725761772853186
5310,2018-12-05,AA,295.0,2428.0,0.12149917627677101
5311,2018-12-05,AS,38.0,647.0,0.05873261205564142
5312,2018-12-05,B6,95.0,788.0,0.12055837563451777
5313,2018-12-05,DL,197.0,2635.0,0.07476280834914611
5314,2018-12-05,EV,59.0,456.0,0.12938596491228072
5315,2018-12-05,F9,64.0,279.0,0.22939068100358423
5316,2018-12-05,G4,12.0,105.0,0.11428571428571428
5317,2018-12-05,HA,11.0,222.0,0.04954954954954955
5318,2018-12-05,MQ,174.0,856.0,0.20327102803738317
5319,2018-12-05,NK,27.0,356.0,0.07584269662921349
5320,2018-12-05,OH,93.0,809.0,0.11495673671199011
5321,2018-12-05,OO,363.0,2189.0,0.1658291457286432
5322,2018-12-05,UA,210.0,1728.0,0.12152777777777778
5323,2018-12-05,WN,372.0,3734.0,0.09962506695232994
5324,2018-12-05,YV,70.0,594.0,0.11784511784511785
5325,2018-12-05,YX,95.0,909.0,0.10451045104510451
5326,2018-12-06,9E,47.0,741.0,0.06342780026990553
5327,2018-12-06,AA,402.0,2620.0,0.1534351145038168
5328,2018-12-06,AS,81.0,666.0,0.12162162162162163
5329,2018-12-06,B6,168.0,837.0,0.2007168458781362
5330,2018-12-06,DL,234.0,2704.0,0.08653846153846154
5331,2018-12-06,EV,90.0,456.0,0.19736842105263158
5332,2018-12-06,F9,75.0,330.0,0.22727272727272727
5333,2018-12-06,G4,55.0,298.0,0.18456375838926176
5334,2018-12-06,HA,26.0,228.0,0.11403508771929824
5335,2018-12-06,MQ,93.0,886.0,0.10496613995485328
5336,2018-12-06,NK,48.0,473.0,0.1014799154334038
5337,2018-12-06,OH,85.0,813.0,0.1045510455104551
5338,2018-12-06,OO,399.0,2239.0,0.1782045556051809
5339,2018-12-06,UA,242.0,1749.0,0.13836477987421383
5340,2018-12-06,WN,836.0,3734.0,0.22388859132297803
5341,2018-12-06,YV,84.0,648.0,0.12962962962962962
5342,2018-12-06,YX,117.0,922.0,0.12689804772234273
5343,2018-12-07,9E,86.0,741.0,0.11605937921727395
5344,2018-12-07,AA,355.0,2638.0,0.13457164518574677
5345,2018-12-07,AS,66.0,665.0,0.09924812030075188
5346,2018-12-07,B6,155.0,836.0,0.1854066985645933
5347,2018-12-07,DL,152.0,2706.0,0.05617147080561715
5348,2018-12-07,EV,157.0,454.0,0.3458149779735683
5349,2018-12-07,F9,52.0,331.0,0.15709969788519637
5350,2018-12-07,G4,65.0,307.0,0.21172638436482086
5351,2018-12-07,HA,44.0,242.0,0.18181818181818182
5352,2018-12-07,MQ,121.0,890.0,0.13595505617977527
5353,2018-12-07,NK,82.0,492.0,0.16666666666666666
5354,2018-12-07,OH,90.0,813.0,0.11070110701107011
5355,2018-12-07,OO,249.0,2241.0,0.1111111111111111
5356,2018-12-07,UA,227.0,1755.0,0.12934472934472935
5357,2018-12-07,WN,682.0,3734.0,0.18264595607927156
5358,2018-12-07,YV,99.0,648.0,0.1527777777777778
5359,2018-12-07,YX,107.0,921.0,0.11617806731813246
5360,2018-12-08,9E,29.0,400.0,0.0725
5361,2018-12-08,AA,228.0,2106.0,0.10826210826210826
5362,2018-12-08,AS,32.0,588.0,0.05442176870748299
5363,2018-12-08,B6,102.0,699.0,0.1459227467811159
5364,2018-12-08,DL,128.0,1787.0,0.07162842753217684
5365,2018-12-08,EV,112.0,364.0,0.3076923076923077
5366,2018-12-08,F9,37.0,310.0,0.11935483870967742
5367,2018-12-08,G4,37.0,169.0,0.21893491124260356
5368,2018-12-08,HA,13.0,234.0,0.05555555555555555
5369,2018-12-08,MQ,68.0,607.0,0.11202635914332784
5370,2018-12-08,NK,72.0,484.0,0.1487603305785124
5371,2018-12-08,OH,53.0,639.0,0.08294209702660407
5372,2018-12-08,OO,148.0,1637.0,0.09040928527794746
5373,2018-12-08,UA,191.0,1390.0,0.13741007194244603
5374,2018-12-08,WN,409.0,2865.0,0.14275741710296685
5375,2018-12-08,YV,175.0,536.0,0.32649253731343286
5376,2018-12-08,YX,63.0,645.0,0.09767441860465116
5377,2018-12-09,9E,66.0,633.0,0.10426540284360189
5378,2018-12-09,AA,291.0,2442.0,0.11916461916461916
5379,2018-12-09,AS,61.0,637.0,0.09576138147566719
5380,2018-12-09,B6,164.0,812.0,0.2019704433497537
5381,2018-12-09,DL,361.0,2447.0,0.14752758479771147
5382,2018-12-09,EV,71.0,422.0,0.16824644549763032
5383,2018-12-09,F9,57.0,329.0,0.17325227963525835
5384,2018-12-09,G4,35.0,307.0,0.11400651465798045
5385,2018-12-09,HA,10.0,236.0,0.0423728813559322
5386,2018-12-09,MQ,109.0,831.0,0.13116726835138387
5387,2018-12-09,NK,74.0,492.0,0.15040650406504066
5388,2018-12-09,OH,57.0,740.0,0.07702702702702703
5389,2018-12-09,OO,226.0,2074.0,0.10896817743490839
5390,2018-12-09,UA,190.0,1679.0,0.11316259678379988
5391,2018-12-09,WN,567.0,3413.0,0.1661295048344565
5392,2018-12-09,YV,91.0,620.0,0.14677419354838708
5393,2018-12-09,YX,63.0,814.0,0.0773955773955774
5394,2018-12-10,9E,144.0,742.0,0.1940700808625337
5395,2018-12-10,AA,319.0,2467.0,0.12930685042561815
5396,2018-12-10,AS,70.0,670.0,0.1044776119402985
5397,2018-12-10,B6,208.0,836.0,0.24880382775119617
5398,2018-12-10,DL,297.0,2695.0,0.11020408163265306
5399,2018-12-10,EV,66.0,452.0,0.14601769911504425
5400,2018-12-10,F9,85.0,324.0,0.2623456790123457
5401,2018-12-10,G4,29.0,305.0,0.09508196721311475
5402,2018-12-10,HA,11.0,222.0,0.04954954954954955
5403,2018-12-10,MQ,149.0,864.0,0.1724537037037037
5404,2018-12-10,NK,36.0,473.0,0.07610993657505286
5405,2018-12-10,OH,104.0,717.0,0.14504881450488144
5406,2018-12-10,OO,432.0,2226.0,0.1940700808625337
5407,2018-12-10,UA,243.0,1753.0,0.13861950941243584
5408,2018-12-10,WN,600.0,3721.0,0.16124697661918838
5409,2018-12-10,YV,88.0,618.0,0.1423948220064725
5410,2018-12-10,YX,102.0,910.0,0.11208791208791209
5411,2018-12-11,9E,55.0,722.0,0.07617728531855955
5412,2018-12-11,AA,210.0,2260.0,0.09292035398230089
5413,2018-12-11,AS,77.0,640.0,0.1203125
5414,2018-12-11,B6,141.0,791.0,0.17825537294563842
5415,2018-12-11,DL,139.0,2619.0,0.053073692248949984
5416,2018-12-11,EV,55.0,457.0,0.12035010940919037
5417,2018-12-11,F9,45.0,274.0,0.16423357664233576
5418,2018-12-11,G4,1.0,20.0,0.05
5419,2018-12-11,HA,18.0,222.0,0.08108108108108109
5420,2018-12-11,MQ,65.0,832.0,0.078125
5421,2018-12-11,NK,18.0,355.0,0.05070422535211268
5422,2018-12-11,OH,130.0,703.0,0.18492176386913228
5423,2018-12-11,OO,331.0,2162.0,0.15309898242368178
5424,2018-12-11,UA,151.0,1711.0,0.08825248392752776
5425,2018-12-11,WN,377.0,3720.0,0.10134408602150538
5426,2018-12-11,YV,39.0,562.0,0.0693950177935943
5427,2018-12-11,YX,65.0,896.0,0.07254464285714286
5428,2018-12-12,9E,44.0,722.0,0.060941828254847646
5429,2018-12-12,AA,217.0,2432.0,0.08922697368421052
5430,2018-12-12,AS,51.0,644.0,0.07919254658385093
5431,2018-12-12,B6,134.0,794.0,0.16876574307304787
5432,2018-12-12,DL,119.0,2636.0,0.045144157814871015
5433,2018-12-12,EV,68.0,459.0,0.14814814814814814
5434,2018-12-12,F9,30.0,269.0,0.11152416356877323
5435,2018-12-12,G4,13.0,109.0,0.11926605504587157
5436,2018-12-12,HA,25.0,222.0,0.11261261261261261
5437,2018-12-12,MQ,80.0,856.0,0.09345794392523364
5438,2018-12-12,NK,9.0,356.0,0.025280898876404494
5439,2018-12-12,OH,77.0,809.0,0.09517923362175525
5440,2018-12-12,OO,286.0,2190.0,0.13059360730593608
5441,2018-12-12,UA,202.0,1731.0,0.11669555170421722
5442,2018-12-12,WN,380.0,3696.0,0.10281385281385282
5443,2018-12-12,YV,52.0,590.0,0.08813559322033898
5444,2018-12-12,YX,81.0,909.0,0.0891089108910891
5445,2018-12-13,9E,88.0,741.0,0.11875843454790823
5446,2018-12-13,AA,446.0,2620.0,0.17022900763358778
5447,2018-12-13,AS,61.0,670.0,0.09104477611940298
5448,2018-12-13,B6,135.0,846.0,0.1595744680851064
5449,2018-12-13,DL,186.0,2707.0,0.06871074990764685
5450,2018-12-13,EV,82.0,457.0,0.17943107221006566
5451,2018-12-13,F9,45.0,332.0,0.1355421686746988
5452,2018-12-13,G4,46.0,302.0,0.152317880794702
5453,2018-12-13,HA,21.0,228.0,0.09210526315789473
5454,2018-12-13,MQ,196.0,886.0,0.22121896162528218
5455,2018-12-13,NK,31.0,489.0,0.06339468302658487
5456,2018-12-13,OH,62.0,813.0,0.07626076260762607
5457,2018-12-13,OO,299.0,2237.0,0.13366115333035314
5458,2018-12-13,UA,255.0,1749.0,0.1457975986277873
5459,2018-12-13,WN,802.0,3726.0,0.21524422973698337
5460,2018-12-13,YV,120.0,648.0,0.18518518518518517
5461,2018-12-13,YX,165.0,922.0,0.1789587852494577
5462,2018-12-14,9E,100.0,741.0,0.1349527665317139
5463,2018-12-14,AA,439.0,2634.0,0.16666666666666666
5464,2018-12-14,AS,165.0,674.0,0.24480712166172106
5465,2018-12-14,B6,162.0,851.0,0.19036427732079905
5466,2018-12-14,DL,390.0,2711.0,0.14385835485060863
5467,2018-12-14,EV,114.0,460.0,0.24782608695652175
5468,2018-12-14,F9,88.0,329.0,0.2674772036474164
5469,2018-12-14,G4,52.0,311.0,0.16720257234726688
5470,2018-12-14,HA,20.0,242.0,0.08264462809917356
5471,2018-12-14,MQ,287.0,890.0,0.32247191011235954
5472,2018-12-14,NK,73.0,500.0,0.146
5473,2018-12-14,OH,138.0,813.0,0.16974169741697417
5474,2018-12-14,OO,431.0,2243.0,0.19215336602764155
5475,2018-12-14,UA,384.0,1755.0,0.2188034188034188
5476,2018-12-14,WN,848.0,3729.0,0.22740681147760794
5477,2018-12-14,YV,118.0,646.0,0.1826625386996904
5478,2018-12-14,YX,111.0,921.0,0.12052117263843648
5479,2018-12-15,9E,24.0,400.0,0.06
5480,2018-12-15,AA,193.0,2109.0,0.09151256519677572
5481,2018-12-15,AS,47.0,592.0,0.07939189189189189
5482,2018-12-15,B6,153.0,728.0,0.21016483516483517
5483,2018-12-15,DL,118.0,1788.0,0.06599552572706935
5484,2018-12-15,EV,50.0,359.0,0.1392757660167131
5485,2018-12-15,F9,61.0,311.0,0.19614147909967847
5486,2018-12-15,G4,18.0,191.0,0.09424083769633508
5487,2018-12-15,HA,6.0,234.0,0.02564102564102564
5488,2018-12-15,MQ,46.0,607.0,0.0757825370675453
5489,2018-12-15,NK,57.0,502.0,0.11354581673306773
5490,2018-12-15,OH,82.0,635.0,0.12913385826771653
5491,2018-12-15,OO,202.0,1640.0,0.12317073170731707
5492,2018-12-15,UA,153.0,1384.0,0.11054913294797687
5493,2018-12-15,WN,435.0,2886.0,0.15072765072765074
5494,2018-12-15,YV,63.0,536.0,0.11753731343283583
5495,2018-12-15,YX,62.0,647.0,0.09582689335394126
5496,2018-12-16,9E,100.0,633.0,0.1579778830963665
5497,2018-12-16,AA,341.0,2446.0,0.1394112837285364
5498,2018-12-16,AS,112.0,645.0,0.17364341085271318
5499,2018-12-16,B6,187.0,827.0,0.22611850060459493
5500,2018-12-16,DL,238.0,2447.0,0.09726195341234165
5501,2018-12-16,EV,75.0,425.0,0.17647058823529413
5502,2018-12-16,F9,94.0,330.0,0.28484848484848485
5503,2018-12-16,G4,36.0,312.0,0.11538461538461539
5504,2018-12-16,HA,9.0,236.0,0.038135593220338986
5505,2018-12-16,MQ,120.0,831.0,0.1444043321299639
5506,2018-12-16,NK,58.0,498.0,0.11646586345381527
5507,2018-12-16,OH,116.0,738.0,0.15718157181571815
5508,2018-12-16,OO,327.0,2085.0,0.15683453237410072
5509,2018-12-16,UA,384.0,1683.0,0.2281639928698752
5510,2018-12-16,WN,650.0,3412.0,0.19050410316529895
5511,2018-12-16,YV,80.0,620.0,0.12903225806451613
5512,2018-12-16,YX,128.0,814.0,0.15724815724815724
5513,2018-12-17,9E,159.0,740.0,0.21486486486486486
5514,2018-12-17,AA,193.0,2467.0,0.07823267126064046
5515,2018-12-17,AS,72.0,679.0,0.10603829160530191
5516,2018-12-17,B6,198.0,850.0,0.23294117647058823
5517,2018-12-17,DL,157.0,2696.0,0.05823442136498516
5518,2018-12-17,EV,69.0,457.0,0.15098468271334792
5519,2018-12-17,F9,42.0,318.0,0.1320754716981132
5520,2018-12-17,G4,49.0,309.0,0.15857605177993528
5521,2018-12-17,HA,14.0,229.0,0.0611353711790393
5522,2018-12-17,MQ,130.0,862.0,0.15081206496519722
5523,2018-12-17,NK,39.0,494.0,0.07894736842105263
5524,2018-12-17,OH,84.0,717.0,0.11715481171548117
5525,2018-12-17,OO,220.0,2227.0,0.09878760664571172
5526,2018-12-17,UA,168.0,1752.0,0.0958904109589041
5527,2018-12-17,WN,307.0,3721.0,0.08250470303681806
